Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='gin', mlp_layers=2, runs=10, subset='computer_science')
Run: 01, Epoch: 01, Loss: 0.0450, lr: 0.001000, Train: -1.0048, Valid: -1.1925, Test: -0.8081
Run: 01, Epoch: 58, Loss: 0.0002, lr: 0.000118, Train: 0.9936, Valid: 0.9351, Test: 0.9259
Run: 01, Epoch: 59, Loss: 0.0002, lr: 0.000118, Train: 0.9937, Valid: 0.9349, Test: 0.9260
Run: 01, Epoch: 60, Loss: 0.0002, lr: 0.000118, Train: 0.9937, Valid: 0.9348, Test: 0.9261
Run: 01, Epoch: 61, Loss: 0.0002, lr: 0.000118, Train: 0.9938, Valid: 0.9348, Test: 0.9263
Run: 01, Epoch: 62, Loss: 0.0002, lr: 0.000118, Train: 0.9939, Valid: 0.9349, Test: 0.9265
Run: 01, Epoch: 63, Loss: 0.0002, lr: 0.000118, Train: 0.9940, Valid: 0.9350, Test: 0.9267
Run: 01, Epoch: 64, Loss: 0.0002, lr: 0.000082, Train: 0.9940, Valid: 0.9351, Test: 0.9269
Run: 01, Epoch: 65, Loss: 0.0002, lr: 0.000082, Train: 0.9941, Valid: 0.9351, Test: 0.9270
Run: 01, Epoch: 66, Loss: 0.0002, lr: 0.000082, Train: 0.9941, Valid: 0.9352, Test: 0.9271
Run: 01, Epoch: 67, Loss: 0.0002, lr: 0.000082, Train: 0.9942, Valid: 0.9353, Test: 0.9271
Run: 01, Epoch: 68, Loss: 0.0002, lr: 0.000082, Train: 0.9942, Valid: 0.9353, Test: 0.9271
Run: 01, Epoch: 69, Loss: 0.0002, lr: 0.000082, Train: 0.9942, Valid: 0.9353, Test: 0.9271
Run: 01, Epoch: 70, Loss: 0.0002, lr: 0.000058, Train: 0.9943, Valid: 0.9353, Test: 0.9270
Run: 01, Epoch: 71, Loss: 0.0002, lr: 0.000058, Train: 0.9943, Valid: 0.9353, Test: 0.9270
Run: 01, Epoch: 72, Loss: 0.0002, lr: 0.000058, Train: 0.9943, Valid: 0.9353, Test: 0.9269
Run: 01, Epoch: 73, Loss: 0.0002, lr: 0.000058, Train: 0.9944, Valid: 0.9352, Test: 0.9268
Run: 01, Epoch: 74, Loss: 0.0002, lr: 0.000058, Train: 0.9944, Valid: 0.9352, Test: 0.9268
Run: 01, Epoch: 75, Loss: 0.0002, lr: 0.000058, Train: 0.9944, Valid: 0.9351, Test: 0.9267
Run: 01, Epoch: 76, Loss: 0.0002, lr: 0.000040, Train: 0.9945, Valid: 0.9351, Test: 0.9266
Run: 01, Epoch: 77, Loss: 0.0002, lr: 0.000040, Train: 0.9945, Valid: 0.9350, Test: 0.9266
Run: 01, Epoch: 78, Loss: 0.0002, lr: 0.000040, Train: 0.9945, Valid: 0.9349, Test: 0.9266
Run: 01, Epoch: 79, Loss: 0.0002, lr: 0.000040, Train: 0.9945, Valid: 0.9349, Test: 0.9266
Run: 01, Epoch: 80, Loss: 0.0002, lr: 0.000040, Train: 0.9946, Valid: 0.9348, Test: 0.9266
Run: 01, Epoch: 81, Loss: 0.0002, lr: 0.000040, Train: 0.9946, Valid: 0.9348, Test: 0.9266
Run: 01, Epoch: 82, Loss: 0.0002, lr: 0.000028, Train: 0.9946, Valid: 0.9347, Test: 0.9266
Run: 01, Epoch: 83, Loss: 0.0002, lr: 0.000028, Train: 0.9946, Valid: 0.9347, Test: 0.9267
Run: 01, Epoch: 84, Loss: 0.0002, lr: 0.000028, Train: 0.9946, Valid: 0.9347, Test: 0.9267
Run: 01, Epoch: 85, Loss: 0.0002, lr: 0.000028, Train: 0.9946, Valid: 0.9347, Test: 0.9267
Run: 01, Epoch: 86, Loss: 0.0002, lr: 0.000028, Train: 0.9946, Valid: 0.9347, Test: 0.9268
Run: 01, Epoch: 87, Loss: 0.0002, lr: 0.000028, Train: 0.9947, Valid: 0.9347, Test: 0.9268
Run: 01, Epoch: 88, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9268
Run: 01, Epoch: 89, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9269
Run: 01, Epoch: 90, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9269
Run: 01, Epoch: 91, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9269
Run: 01, Epoch: 92, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9269
Run: 01, Epoch: 93, Loss: 0.0002, lr: 0.000020, Train: 0.9947, Valid: 0.9347, Test: 0.9270
Run: 01, Epoch: 94, Loss: 0.0002, lr: 0.000014, Train: 0.9947, Valid: 0.9348, Test: 0.9270
Run: 01, Epoch: 95, Loss: 0.0002, lr: 0.000014, Train: 0.9947, Valid: 0.9348, Test: 0.9270
Run: 01, Epoch: 96, Loss: 0.0002, lr: 0.000014, Train: 0.9947, Valid: 0.9348, Test: 0.9270
Run: 01, Epoch: 97, Loss: 0.0002, lr: 0.000014, Train: 0.9948, Valid: 0.9348, Test: 0.9270
Run: 01, Epoch: 98, Loss: 0.0002, lr: 0.000014, Train: 0.9948, Valid: 0.9348, Test: 0.9270
Run: 01, Epoch: 99, Loss: 0.0002, lr: 0.000014, Train: 0.9948, Valid: 0.9348, Test: 0.9271
Run: 01, Epoch: 100, Loss: 0.0002, lr: 0.000010, Train: 0.9948, Valid: 0.9348, Test: 0.9271
Run 01:
Highest Train: 0.99
Highest Valid: 0.94
  Final Train: 0.97
   Final Test: 0.94
Run: 02, Epoch: 01, Loss: 0.0633, lr: 0.001000, Train: -0.2599, Valid: -0.6952, Test: -0.6197
Run: 02, Epoch: 02, Loss: 0.0155, lr: 0.001000, Train: 0.1887, Valid: -0.1014, Test: -0.0143
Run: 02, Epoch: 03, Loss: 0.0068, lr: 0.001000, Train: 0.7739, Valid: 0.8567, Test: 0.7280
Run: 02, Epoch: 04, Loss: 0.0050, lr: 0.001000, Train: 0.7502, Valid: 0.5962, Test: 0.7154
Run: 02, Epoch: 05, Loss: 0.0053, lr: 0.001000, Train: 0.8179, Valid: 0.7146, Test: 0.7714
Run: 02, Epoch: 06, Loss: 0.0036, lr: 0.001000, Train: 0.8474, Valid: 0.8542, Test: 0.7749
Run: 02, Epoch: 07, Loss: 0.0022, lr: 0.001000, Train: 0.5678, Valid: 0.2956, Test: 0.4064
Run: 02, Epoch: 08, Loss: 0.0024, lr: 0.001000, Train: 0.3851, Valid: -0.0928, Test: 0.1470
Run: 02, Epoch: 09, Loss: 0.0027, lr: 0.001000, Train: 0.5244, Valid: 0.1406, Test: 0.3164
Run: 02, Epoch: 10, Loss: 0.0022, lr: 0.000700, Train: 0.7632, Valid: 0.5806, Test: 0.6352
Run: 02, Epoch: 11, Loss: 0.0018, lr: 0.000700, Train: 0.9044, Valid: 0.8336, Test: 0.8321
Run: 02, Epoch: 12, Loss: 0.0015, lr: 0.000700, Train: 0.9221, Valid: 0.8169, Test: 0.8711
Run: 02, Epoch: 13, Loss: 0.0014, lr: 0.000700, Train: 0.8979, Valid: 0.7193, Test: 0.8480
Run: 02, Epoch: 14, Loss: 0.0014, lr: 0.000700, Train: 0.8902, Valid: 0.6737, Test: 0.8345
Run: 02, Epoch: 15, Loss: 0.0014, lr: 0.000700, Train: 0.9065, Valid: 0.6962, Test: 0.8449
Run: 02, Epoch: 16, Loss: 0.0014, lr: 0.000490, Train: 0.9257, Valid: 0.7335, Test: 0.8621
Run: 02, Epoch: 17, Loss: 0.0013, lr: 0.000490, Train: 0.9416, Valid: 0.7633, Test: 0.8783
Run: 02, Epoch: 18, Loss: 0.0012, lr: 0.000490, Train: 0.9506, Valid: 0.7775, Test: 0.8894
Run: 02, Epoch: 19, Loss: 0.0012, lr: 0.000490, Train: 0.9539, Valid: 0.7769, Test: 0.8952
Run: 02, Epoch: 20, Loss: 0.0011, lr: 0.000490, Train: 0.9548, Valid: 0.7728, Test: 0.8987
Run: 02, Epoch: 21, Loss: 0.0010, lr: 0.000490, Train: 0.9561, Valid: 0.7762, Test: 0.9021
Run: 02, Epoch: 22, Loss: 0.0010, lr: 0.000343, Train: 0.9586, Valid: 0.7849, Test: 0.9054
Run: 02, Epoch: 23, Loss: 0.0009, lr: 0.000343, Train: 0.9618, Valid: 0.7956, Test: 0.9084
Run: 02, Epoch: 24, Loss: 0.0009, lr: 0.000343, Train: 0.9643, Valid: 0.8043, Test: 0.9103
Run: 02, Epoch: 25, Loss: 0.0009, lr: 0.000343, Train: 0.9660, Valid: 0.8098, Test: 0.9108
Run: 02, Epoch: 26, Loss: 0.0009, lr: 0.000343, Train: 0.9670, Valid: 0.8118, Test: 0.9100
Run: 02, Epoch: 27, Loss: 0.0009, lr: 0.000343, Train: 0.9676, Valid: 0.8123, Test: 0.9089
Run: 02, Epoch: 28, Loss: 0.0008, lr: 0.000240, Train: 0.9686, Valid: 0.8141, Test: 0.9088
Run: 02, Epoch: 29, Loss: 0.0008, lr: 0.000240, Train: 0.9699, Valid: 0.8167, Test: 0.9094
Run: 02, Epoch: 30, Loss: 0.0008, lr: 0.000240, Train: 0.9712, Valid: 0.8210, Test: 0.9103
Run: 02, Epoch: 31, Loss: 0.0008, lr: 0.000240, Train: 0.9726, Valid: 0.8258, Test: 0.9113
Run: 02, Epoch: 32, Loss: 0.0007, lr: 0.000240, Train: 0.9739, Valid: 0.8305, Test: 0.9123
Run: 02, Epoch: 33, Loss: 0.0007, lr: 0.000240, Train: 0.9750, Valid: 0.8349, Test: 0.9130
Run: 02, Epoch: 34, Loss: 0.0007, lr: 0.000168, Train: 0.9760, Valid: 0.8389, Test: 0.9134
Run: 02, Epoch: 35, Loss: 0.0007, lr: 0.000168, Train: 0.9768, Valid: 0.8426, Test: 0.9137
Run: 02, Epoch: 36, Loss: 0.0007, lr: 0.000168, Train: 0.9775, Valid: 0.8462, Test: 0.9138
Run: 02, Epoch: 37, Loss: 0.0007, lr: 0.000168, Train: 0.9782, Valid: 0.8494, Test: 0.9137
Run: 02, Epoch: 38, Loss: 0.0007, lr: 0.000168, Train: 0.9789, Valid: 0.8525, Test: 0.9135
Run: 02, Epoch: 39, Loss: 0.0007, lr: 0.000168, Train: 0.9795, Valid: 0.8555, Test: 0.9131
Run: 02, Epoch: 40, Loss: 0.0007, lr: 0.000118, Train: 0.9801, Valid: 0.8583, Test: 0.9127
Run: 02, Epoch: 41, Loss: 0.0006, lr: 0.000118, Train: 0.9806, Valid: 0.8610, Test: 0.9123
Run: 02, Epoch: 42, Loss: 0.0006, lr: 0.000118, Train: 0.9811, Valid: 0.8635, Test: 0.9119
Run: 02, Epoch: 43, Loss: 0.0006, lr: 0.000118, Train: 0.9815, Valid: 0.8659, Test: 0.9115
Run: 02, Epoch: 44, Loss: 0.0006, lr: 0.000118, Train: 0.9819, Valid: 0.8679, Test: 0.9110
Run: 02, Epoch: 45, Loss: 0.0006, lr: 0.000118, Train: 0.9823, Valid: 0.8698, Test: 0.9107
Run: 02, Epoch: 46, Loss: 0.0006, lr: 0.000118, Train: 0.9826, Valid: 0.8716, Test: 0.9104
Run: 02, Epoch: 47, Loss: 0.0006, lr: 0.000118, Train: 0.9829, Valid: 0.8733, Test: 0.9102
Run: 02, Epoch: 48, Loss: 0.0006, lr: 0.000118, Train: 0.9832, Valid: 0.8748, Test: 0.9102
Run: 02, Epoch: 49, Loss: 0.0006, lr: 0.000118, Train: 0.9835, Valid: 0.8761, Test: 0.9102
Run: 02, Epoch: 50, Loss: 0.0006, lr: 0.000118, Train: 0.9838, Valid: 0.8773, Test: 0.9103
Run: 02, Epoch: 51, Loss: 0.0006, lr: 0.000118, Train: 0.9840, Valid: 0.8784, Test: 0.9106
Run: 02, Epoch: 52, Loss: 0.0006, lr: 0.000118, Train: 0.9843, Valid: 0.8792, Test: 0.9109
Run: 02, Epoch: 53, Loss: 0.0006, lr: 0.000118, Train: 0.9845, Valid: 0.8799, Test: 0.9112
Run: 02, Epoch: 54, Loss: 0.0006, lr: 0.000118, Train: 0.9847, Valid: 0.8805, Test: 0.9115
Run: 02, Epoch: 55, Loss: 0.0006, lr: 0.000118, Train: 0.9849, Valid: 0.8807, Test: 0.9117
Run: 02, Epoch: 56, Loss: 0.0006, lr: 0.000118, Train: 0.9851, Valid: 0.8808, Test: 0.9120
Run: 02, Epoch: 57, Loss: 0.0005, lr: 0.000118, Train: 0.9852, Valid: 0.8808, Test: 0.9122
Run: 02, Epoch: 58, Loss: 0.0005, lr: 0.000118, Train: 0.9853, Valid: 0.8808, Test: 0.9124
Run: 02, Epoch: 59, Loss: 0.0005, lr: 0.000118, Train: 0.9854, Valid: 0.8807, Test: 0.9126
Run: 02, Epoch: 60, Loss: 0.0005, lr: 0.000118, Train: 0.9855, Valid: 0.8806, Test: 0.9128
Run: 02, Epoch: 61, Loss: 0.0005, lr: 0.000118, Train: 0.9856, Valid: 0.8805, Test: 0.9129
Run: 02, Epoch: 62, Loss: 0.0005, lr: 0.000118, Train: 0.9857, Valid: 0.8805, Test: 0.9130
Run: 02, Epoch: 63, Loss: 0.0005, lr: 0.000082, Train: 0.9858, Valid: 0.8807, Test: 0.9131
Run: 02, Epoch: 64, Loss: 0.0005, lr: 0.000082, Train: 0.9859, Valid: 0.8810, Test: 0.9131
Run: 02, Epoch: 65, Loss: 0.0005, lr: 0.000082, Train: 0.9861, Valid: 0.8812, Test: 0.9131
Run: 02, Epoch: 66, Loss: 0.0005, lr: 0.000082, Train: 0.9862, Valid: 0.8815, Test: 0.9131
Run: 02, Epoch: 67, Loss: 0.0005, lr: 0.000082, Train: 0.9863, Valid: 0.8817, Test: 0.9132
Run: 02, Epoch: 68, Loss: 0.0005, lr: 0.000082, Train: 0.9864, Valid: 0.8819, Test: 0.9132
Run: 02, Epoch: 69, Loss: 0.0005, lr: 0.000082, Train: 0.9865, Valid: 0.8821, Test: 0.9132
Run: 02, Epoch: 70, Loss: 0.0005, lr: 0.000082, Train: 0.9866, Valid: 0.8823, Test: 0.9132
Run: 02, Epoch: 71, Loss: 0.0005, lr: 0.000082, Train: 0.9867, Valid: 0.8825, Test: 0.9132
Run: 02, Epoch: 72, Loss: 0.0005, lr: 0.000082, Train: 0.9868, Valid: 0.8828, Test: 0.9132
Run: 02, Epoch: 73, Loss: 0.0005, lr: 0.000082, Train: 0.9870, Valid: 0.8830, Test: 0.9132
Run: 02, Epoch: 74, Loss: 0.0005, lr: 0.000082, Train: 0.9871, Valid: 0.8833, Test: 0.9132
Run: 02, Epoch: 75, Loss: 0.0005, lr: 0.000082, Train: 0.9872, Valid: 0.8836, Test: 0.9133
Run: 02, Epoch: 76, Loss: 0.0005, lr: 0.000082, Train: 0.9873, Valid: 0.8838, Test: 0.9133
Run: 02, Epoch: 77, Loss: 0.0005, lr: 0.000082, Train: 0.9874, Valid: 0.8840, Test: 0.9134
Run: 02, Epoch: 78, Loss: 0.0005, lr: 0.000082, Train: 0.9875, Valid: 0.8843, Test: 0.9134
Run: 02, Epoch: 79, Loss: 0.0005, lr: 0.000082, Train: 0.9876, Valid: 0.8845, Test: 0.9135
Run: 02, Epoch: 80, Loss: 0.0005, lr: 0.000082, Train: 0.9877, Valid: 0.8847, Test: 0.9135
Run: 02, Epoch: 81, Loss: 0.0005, lr: 0.000082, Train: 0.9878, Valid: 0.8850, Test: 0.9136
Run: 02, Epoch: 82, Loss: 0.0005, lr: 0.000082, Train: 0.9879, Valid: 0.8852, Test: 0.9137
Run: 02, Epoch: 83, Loss: 0.0004, lr: 0.000082, Train: 0.9880, Valid: 0.8855, Test: 0.9137
Run: 02, Epoch: 84, Loss: 0.0004, lr: 0.000082, Train: 0.9880, Valid: 0.8858, Test: 0.9137
Run: 02, Epoch: 85, Loss: 0.0004, lr: 0.000082, Train: 0.9881, Valid: 0.8861, Test: 0.9137
Run: 02, Epoch: 86, Loss: 0.0004, lr: 0.000082, Train: 0.9882, Valid: 0.8864, Test: 0.9138
Run: 02, Epoch: 87, Loss: 0.0004, lr: 0.000082, Train: 0.9883, Valid: 0.8867, Test: 0.9138
Run: 02, Epoch: 88, Loss: 0.0004, lr: 0.000082, Train: 0.9883, Valid: 0.8870, Test: 0.9138
Run: 02, Epoch: 89, Loss: 0.0004, lr: 0.000082, Train: 0.9884, Valid: 0.8872, Test: 0.9139
Run: 02, Epoch: 90, Loss: 0.0004, lr: 0.000082, Train: 0.9885, Valid: 0.8874, Test: 0.9139
Run: 02, Epoch: 91, Loss: 0.0004, lr: 0.000082, Train: 0.9885, Valid: 0.8875, Test: 0.9139
Run: 02, Epoch: 92, Loss: 0.0004, lr: 0.000082, Train: 0.9886, Valid: 0.8877, Test: 0.9140
Run: 02, Epoch: 93, Loss: 0.0004, lr: 0.000082, Train: 0.9887, Valid: 0.8878, Test: 0.9140
Run: 02, Epoch: 94, Loss: 0.0004, lr: 0.000082, Train: 0.9888, Valid: 0.8879, Test: 0.9140
Run: 02, Epoch: 95, Loss: 0.0004, lr: 0.000082, Train: 0.9888, Valid: 0.8880, Test: 0.9141
Run: 02, Epoch: 96, Loss: 0.0004, lr: 0.000082, Train: 0.9889, Valid: 0.8881, Test: 0.9142
Run: 02, Epoch: 97, Loss: 0.0004, lr: 0.000082, Train: 0.9890, Valid: 0.8881, Test: 0.9142
Run: 02, Epoch: 98, Loss: 0.0004, lr: 0.000082, Train: 0.9890, Valid: 0.8881, Test: 0.9141
Run: 02, Epoch: 99, Loss: 0.0004, lr: 0.000082, Train: 0.9891, Valid: 0.8880, Test: 0.9141
Run: 02, Epoch: 100, Loss: 0.0004, lr: 0.000082, Train: 0.9892, Valid: 0.8879, Test: 0.9141
Run 02:
Highest Train: 0.99
Highest Valid: 0.89
  Final Train: 0.99
   Final Test: 0.91
Run: 03, Epoch: 01, Loss: 0.0605, lr: 0.001000, Train: 0.1011, Valid: 0.1554, Test: 0.0784
Run: 03, Epoch: 02, Loss: 0.0102, lr: 0.001000, Train: 0.3484, Valid: 0.3756, Test: 0.3398
Run: 03, Epoch: 03, Loss: 0.0079, lr: 0.001000, Train: 0.2667, Valid: 0.2950, Test: 0.2607
Run: 03, Epoch: 04, Loss: 0.0072, lr: 0.001000, Train: 0.6283, Valid: 0.6336, Test: 0.6472
Run: 03, Epoch: 05, Loss: 0.0049, lr: 0.001000, Train: 0.7785, Valid: 0.8352, Test: 0.7451
Run: 03, Epoch: 06, Loss: 0.0041, lr: 0.001000, Train: 0.6440, Valid: 0.7580, Test: 0.5613
Run: 03, Epoch: 07, Loss: 0.0034, lr: 0.001000, Train: 0.6273, Valid: 0.7435, Test: 0.5391
Run: 03, Epoch: 08, Loss: 0.0028, lr: 0.001000, Train: 0.6591, Valid: 0.7677, Test: 0.5789
Run: 03, Epoch: 09, Loss: 0.0028, lr: 0.001000, Train: 0.6541, Valid: 0.7785, Test: 0.5788
Run: 03, Epoch: 10, Loss: 0.0025, lr: 0.001000, Train: 0.6305, Valid: 0.7742, Test: 0.5489
Run: 03, Epoch: 11, Loss: 0.0020, lr: 0.001000, Train: 0.6386, Valid: 0.7885, Test: 0.5645
Run: 03, Epoch: 12, Loss: 0.0018, lr: 0.000700, Train: 0.7144, Valid: 0.8444, Test: 0.6587
Run: 03, Epoch: 13, Loss: 0.0017, lr: 0.000700, Train: 0.7984, Valid: 0.9003, Test: 0.7560
Run: 03, Epoch: 14, Loss: 0.0016, lr: 0.000700, Train: 0.8718, Valid: 0.9386, Test: 0.8377
Run: 03, Epoch: 15, Loss: 0.0015, lr: 0.000700, Train: 0.9172, Valid: 0.9492, Test: 0.8890
Run: 03, Epoch: 16, Loss: 0.0015, lr: 0.000700, Train: 0.9368, Valid: 0.9430, Test: 0.9102
Run: 03, Epoch: 17, Loss: 0.0014, lr: 0.000700, Train: 0.9428, Valid: 0.9360, Test: 0.9159
Run: 03, Epoch: 18, Loss: 0.0013, lr: 0.000700, Train: 0.9437, Valid: 0.9348, Test: 0.9155
Run: 03, Epoch: 19, Loss: 0.0012, lr: 0.000700, Train: 0.9431, Valid: 0.9363, Test: 0.9146
Run: 03, Epoch: 20, Loss: 0.0011, lr: 0.000700, Train: 0.9450, Valid: 0.9387, Test: 0.9157
Run: 03, Epoch: 21, Loss: 0.0011, lr: 0.000700, Train: 0.9509, Valid: 0.9426, Test: 0.9202
Run: 03, Epoch: 22, Loss: 0.0011, lr: 0.000490, Train: 0.9577, Valid: 0.9436, Test: 0.9244
Run: 03, Epoch: 23, Loss: 0.0010, lr: 0.000490, Train: 0.9625, Valid: 0.9418, Test: 0.9265
Run: 03, Epoch: 24, Loss: 0.0010, lr: 0.000490, Train: 0.9651, Valid: 0.9384, Test: 0.9266
