Namespace(conv_layers=3, device=0, dropout=0.0, epochs=100, hidden_dim=256, log_steps=1, lr=0.001, method='gin', mlp_layers=2, runs=10, subset='mathematics')
Run: 01, Epoch: 01, Loss: 0.0466, lr: 0.001000, Train: -4.6718, Valid: -5.9251, Test: -5.5519
Run: 01, Epoch: 78, Loss: 0.0001, lr: 0.000168, Train: 0.9978, Valid: 0.9764, Test: 0.9697
Run: 01, Epoch: 79, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9764, Test: 0.9697
Run: 01, Epoch: 80, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9764, Test: 0.9697
Run: 01, Epoch: 81, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9764, Test: 0.9696
Run: 01, Epoch: 82, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9764, Test: 0.9696
Run: 01, Epoch: 83, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9763, Test: 0.9696
Run: 01, Epoch: 84, Loss: 0.0001, lr: 0.000118, Train: 0.9979, Valid: 0.9762, Test: 0.9695
Run: 01, Epoch: 85, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9762, Test: 0.9695
Run: 01, Epoch: 86, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 87, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 88, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 89, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 90, Loss: 0.0001, lr: 0.000082, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 91, Loss: 0.0001, lr: 0.000058, Train: 0.9980, Valid: 0.9761, Test: 0.9694
Run: 01, Epoch: 92, Loss: 0.0001, lr: 0.000058, Train: 0.9980, Valid: 0.9760, Test: 0.9694
Run: 01, Epoch: 93, Loss: 0.0001, lr: 0.000058, Train: 0.9980, Valid: 0.9760, Test: 0.9694
Run: 01, Epoch: 94, Loss: 0.0001, lr: 0.000058, Train: 0.9981, Valid: 0.9760, Test: 0.9694
Run: 01, Epoch: 95, Loss: 0.0001, lr: 0.000058, Train: 0.9981, Valid: 0.9760, Test: 0.9694
Run: 01, Epoch: 96, Loss: 0.0001, lr: 0.000058, Train: 0.9981, Valid: 0.9759, Test: 0.9694
Run: 01, Epoch: 97, Loss: 0.0001, lr: 0.000040, Train: 0.9981, Valid: 0.9759, Test: 0.9694
Run: 01, Epoch: 98, Loss: 0.0001, lr: 0.000040, Train: 0.9981, Valid: 0.9759, Test: 0.9694
Run: 01, Epoch: 99, Loss: 0.0001, lr: 0.000040, Train: 0.9981, Valid: 0.9759, Test: 0.9694
Run: 01, Epoch: 100, Loss: 0.0001, lr: 0.000040, Train: 0.9981, Valid: 0.9759, Test: 0.9694
Run 01:
Highest Train: 1.00
Highest Valid: 0.98
  Final Train: 0.99
   Final Test: 0.97
Run: 02, Epoch: 01, Loss: 0.0741, lr: 0.001000, Train: 0.2934, Valid: 0.3292, Test: 0.3155
Run: 02, Epoch: 02, Loss: 0.0080, lr: 0.001000, Train: 0.4464, Valid: 0.4243, Test: 0.4116
Run: 02, Epoch: 03, Loss: 0.0056, lr: 0.001000, Train: 0.6224, Valid: 0.5750, Test: 0.6508
Run: 02, Epoch: 04, Loss: 0.0038, lr: 0.001000, Train: 0.7290, Valid: 0.5281, Test: 0.6948
Run: 02, Epoch: 05, Loss: 0.0033, lr: 0.001000, Train: 0.7883, Valid: 0.5919, Test: 0.7599
Run: 02, Epoch: 06, Loss: 0.0020, lr: 0.001000, Train: 0.7976, Valid: 0.7393, Test: 0.8159
Run: 02, Epoch: 07, Loss: 0.0017, lr: 0.001000, Train: 0.7230, Valid: 0.6396, Test: 0.6433
Run: 02, Epoch: 08, Loss: 0.0021, lr: 0.001000, Train: 0.6989, Valid: 0.5486, Test: 0.5528
Run: 02, Epoch: 09, Loss: 0.0019, lr: 0.001000, Train: 0.7627, Valid: 0.6238, Test: 0.6489
Run: 02, Epoch: 10, Loss: 0.0014, lr: 0.001000, Train: 0.8529, Valid: 0.7674, Test: 0.8129
Run: 02, Epoch: 11, Loss: 0.0011, lr: 0.001000, Train: 0.9051, Valid: 0.8244, Test: 0.8923
Run: 02, Epoch: 12, Loss: 0.0010, lr: 0.001000, Train: 0.9210, Valid: 0.8328, Test: 0.9043
Run: 02, Epoch: 13, Loss: 0.0010, lr: 0.001000, Train: 0.9212, Valid: 0.8345, Test: 0.8891
Run: 02, Epoch: 14, Loss: 0.0010, lr: 0.001000, Train: 0.9136, Valid: 0.8290, Test: 0.8576
Run: 02, Epoch: 15, Loss: 0.0010, lr: 0.001000, Train: 0.9089, Valid: 0.8219, Test: 0.8333
Run: 02, Epoch: 16, Loss: 0.0009, lr: 0.001000, Train: 0.9112, Valid: 0.8220, Test: 0.8331
Run: 02, Epoch: 17, Loss: 0.0008, lr: 0.001000, Train: 0.9147, Valid: 0.8251, Test: 0.8437
Run: 02, Epoch: 18, Loss: 0.0007, lr: 0.001000, Train: 0.9117, Valid: 0.8147, Test: 0.8432
Run: 02, Epoch: 19, Loss: 0.0007, lr: 0.001000, Train: 0.9023, Valid: 0.7876, Test: 0.8234
Run: 02, Epoch: 20, Loss: 0.0007, lr: 0.000700, Train: 0.9054, Valid: 0.7834, Test: 0.8172
Run: 02, Epoch: 21, Loss: 0.0007, lr: 0.000700, Train: 0.9158, Valid: 0.7953, Test: 0.8207
Run: 02, Epoch: 22, Loss: 0.0006, lr: 0.000700, Train: 0.9324, Valid: 0.8229, Test: 0.8369
Run: 02, Epoch: 23, Loss: 0.0005, lr: 0.000700, Train: 0.9511, Valid: 0.8627, Test: 0.8607
Run: 02, Epoch: 24, Loss: 0.0005, lr: 0.000700, Train: 0.9658, Valid: 0.8981, Test: 0.8850
Run: 02, Epoch: 25, Loss: 0.0005, lr: 0.000700, Train: 0.9752, Valid: 0.9179, Test: 0.9038
Run: 02, Epoch: 26, Loss: 0.0005, lr: 0.000700, Train: 0.9803, Valid: 0.9253, Test: 0.9154
Run: 02, Epoch: 27, Loss: 0.0004, lr: 0.000700, Train: 0.9832, Valid: 0.9268, Test: 0.9208
Run: 02, Epoch: 28, Loss: 0.0004, lr: 0.000700, Train: 0.9852, Valid: 0.9264, Test: 0.9224
Run: 02, Epoch: 29, Loss: 0.0004, lr: 0.000700, Train: 0.9864, Valid: 0.9249, Test: 0.9214
Run: 02, Epoch: 30, Loss: 0.0004, lr: 0.000700, Train: 0.9868, Valid: 0.9221, Test: 0.9183
Run: 02, Epoch: 31, Loss: 0.0004, lr: 0.000700, Train: 0.9868, Valid: 0.9188, Test: 0.9148
Run: 02, Epoch: 32, Loss: 0.0003, lr: 0.000700, Train: 0.9870, Valid: 0.9170, Test: 0.9129
Run: 02, Epoch: 33, Loss: 0.0003, lr: 0.000700, Train: 0.9876, Valid: 0.9173, Test: 0.9135
Run: 02, Epoch: 34, Loss: 0.0003, lr: 0.000490, Train: 0.9886, Valid: 0.9187, Test: 0.9157
Run: 02, Epoch: 35, Loss: 0.0003, lr: 0.000490, Train: 0.9897, Valid: 0.9204, Test: 0.9184
Run: 02, Epoch: 36, Loss: 0.0003, lr: 0.000490, Train: 0.9907, Valid: 0.9216, Test: 0.9206
Run: 02, Epoch: 37, Loss: 0.0003, lr: 0.000490, Train: 0.9915, Valid: 0.9224, Test: 0.9221
Run: 02, Epoch: 38, Loss: 0.0003, lr: 0.000490, Train: 0.9919, Valid: 0.9230, Test: 0.9227
Run: 02, Epoch: 39, Loss: 0.0003, lr: 0.000490, Train: 0.9922, Valid: 0.9235, Test: 0.9228
Run: 02, Epoch: 40, Loss: 0.0003, lr: 0.000343, Train: 0.9925, Valid: 0.9239, Test: 0.9228
Run: 02, Epoch: 41, Loss: 0.0003, lr: 0.000343, Train: 0.9927, Valid: 0.9244, Test: 0.9228
Run: 02, Epoch: 42, Loss: 0.0003, lr: 0.000343, Train: 0.9930, Valid: 0.9249, Test: 0.9227
Run: 02, Epoch: 43, Loss: 0.0003, lr: 0.000343, Train: 0.9933, Valid: 0.9255, Test: 0.9227
Run: 02, Epoch: 44, Loss: 0.0003, lr: 0.000343, Train: 0.9935, Valid: 0.9260, Test: 0.9227
Run: 02, Epoch: 45, Loss: 0.0002, lr: 0.000343, Train: 0.9938, Valid: 0.9265, Test: 0.9230
Run: 02, Epoch: 46, Loss: 0.0002, lr: 0.000240, Train: 0.9940, Valid: 0.9273, Test: 0.9237
Run: 02, Epoch: 47, Loss: 0.0002, lr: 0.000240, Train: 0.9942, Valid: 0.9282, Test: 0.9245
Run: 02, Epoch: 48, Loss: 0.0002, lr: 0.000240, Train: 0.9944, Valid: 0.9291, Test: 0.9256
Run: 02, Epoch: 49, Loss: 0.0002, lr: 0.000240, Train: 0.9946, Valid: 0.9301, Test: 0.9267
Run: 02, Epoch: 50, Loss: 0.0002, lr: 0.000240, Train: 0.9947, Valid: 0.9310, Test: 0.9278
Run: 02, Epoch: 51, Loss: 0.0002, lr: 0.000240, Train: 0.9948, Valid: 0.9319, Test: 0.9287
Run: 02, Epoch: 52, Loss: 0.0002, lr: 0.000240, Train: 0.9949, Valid: 0.9328, Test: 0.9295
Run: 02, Epoch: 53, Loss: 0.0002, lr: 0.000240, Train: 0.9950, Valid: 0.9334, Test: 0.9300
Run: 02, Epoch: 54, Loss: 0.0002, lr: 0.000240, Train: 0.9951, Valid: 0.9339, Test: 0.9303
Run: 02, Epoch: 55, Loss: 0.0002, lr: 0.000240, Train: 0.9951, Valid: 0.9341, Test: 0.9303
Run: 02, Epoch: 56, Loss: 0.0002, lr: 0.000240, Train: 0.9952, Valid: 0.9342, Test: 0.9302
Run: 02, Epoch: 57, Loss: 0.0002, lr: 0.000240, Train: 0.9953, Valid: 0.9342, Test: 0.9299
Run: 02, Epoch: 58, Loss: 0.0002, lr: 0.000240, Train: 0.9953, Valid: 0.9341, Test: 0.9296
Run: 02, Epoch: 59, Loss: 0.0002, lr: 0.000240, Train: 0.9954, Valid: 0.9340, Test: 0.9294
Run: 02, Epoch: 60, Loss: 0.0002, lr: 0.000240, Train: 0.9955, Valid: 0.9340, Test: 0.9293
Run: 02, Epoch: 61, Loss: 0.0002, lr: 0.000240, Train: 0.9955, Valid: 0.9340, Test: 0.9294
Run: 02, Epoch: 62, Loss: 0.0002, lr: 0.000168, Train: 0.9956, Valid: 0.9341, Test: 0.9296
Run: 02, Epoch: 63, Loss: 0.0002, lr: 0.000168, Train: 0.9956, Valid: 0.9343, Test: 0.9299
Run: 02, Epoch: 64, Loss: 0.0002, lr: 0.000168, Train: 0.9957, Valid: 0.9344, Test: 0.9301
Run: 02, Epoch: 65, Loss: 0.0002, lr: 0.000168, Train: 0.9957, Valid: 0.9345, Test: 0.9303
Run: 02, Epoch: 66, Loss: 0.0002, lr: 0.000168, Train: 0.9958, Valid: 0.9345, Test: 0.9304
Run: 02, Epoch: 67, Loss: 0.0002, lr: 0.000168, Train: 0.9958, Valid: 0.9345, Test: 0.9305
Run: 02, Epoch: 68, Loss: 0.0002, lr: 0.000168, Train: 0.9959, Valid: 0.9344, Test: 0.9304
Run: 02, Epoch: 69, Loss: 0.0002, lr: 0.000168, Train: 0.9959, Valid: 0.9342, Test: 0.9303
Run: 02, Epoch: 70, Loss: 0.0002, lr: 0.000168, Train: 0.9960, Valid: 0.9341, Test: 0.9301
Run: 02, Epoch: 71, Loss: 0.0002, lr: 0.000168, Train: 0.9960, Valid: 0.9339, Test: 0.9299
Run: 02, Epoch: 72, Loss: 0.0002, lr: 0.000118, Train: 0.9960, Valid: 0.9338, Test: 0.9299
Run: 02, Epoch: 73, Loss: 0.0002, lr: 0.000118, Train: 0.9961, Valid: 0.9338, Test: 0.9299
Run: 02, Epoch: 74, Loss: 0.0002, lr: 0.000118, Train: 0.9961, Valid: 0.9338, Test: 0.9299
Run: 02, Epoch: 75, Loss: 0.0002, lr: 0.000118, Train: 0.9961, Valid: 0.9338, Test: 0.9300
Run: 02, Epoch: 76, Loss: 0.0002, lr: 0.000118, Train: 0.9961, Valid: 0.9339, Test: 0.9302
Run: 02, Epoch: 77, Loss: 0.0002, lr: 0.000118, Train: 0.9962, Valid: 0.9340, Test: 0.9303
Run: 02, Epoch: 78, Loss: 0.0002, lr: 0.000082, Train: 0.9962, Valid: 0.9341, Test: 0.9305
Run: 02, Epoch: 79, Loss: 0.0002, lr: 0.000082, Train: 0.9962, Valid: 0.9342, Test: 0.9306
Run: 02, Epoch: 80, Loss: 0.0002, lr: 0.000082, Train: 0.9962, Valid: 0.9343, Test: 0.9308
Run: 02, Epoch: 81, Loss: 0.0002, lr: 0.000082, Train: 0.9963, Valid: 0.9344, Test: 0.9309
Run: 02, Epoch: 82, Loss: 0.0002, lr: 0.000082, Train: 0.9963, Valid: 0.9345, Test: 0.9310
Run: 02, Epoch: 83, Loss: 0.0002, lr: 0.000082, Train: 0.9963, Valid: 0.9345, Test: 0.9310
Run: 02, Epoch: 84, Loss: 0.0002, lr: 0.000058, Train: 0.9963, Valid: 0.9346, Test: 0.9311
Run: 02, Epoch: 85, Loss: 0.0002, lr: 0.000058, Train: 0.9963, Valid: 0.9346, Test: 0.9311
Run: 02, Epoch: 86, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9312
Run: 02, Epoch: 87, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9312
Run: 02, Epoch: 88, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9312
Run: 02, Epoch: 89, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9311
Run: 02, Epoch: 90, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9311
Run: 02, Epoch: 91, Loss: 0.0002, lr: 0.000058, Train: 0.9964, Valid: 0.9347, Test: 0.9311
Run: 02, Epoch: 92, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9347, Test: 0.9311
Run: 02, Epoch: 93, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9348, Test: 0.9311
Run: 02, Epoch: 94, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9348, Test: 0.9311
Run: 02, Epoch: 95, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9348, Test: 0.9311
Run: 02, Epoch: 96, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9349, Test: 0.9312
Run: 02, Epoch: 97, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9349, Test: 0.9312
Run: 02, Epoch: 98, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9349, Test: 0.9312
Run: 02, Epoch: 99, Loss: 0.0002, lr: 0.000058, Train: 0.9965, Valid: 0.9349, Test: 0.9313
Run: 02, Epoch: 100, Loss: 0.0002, lr: 0.000058, Train: 0.9966, Valid: 0.9349, Test: 0.9313
Run 02:
Highest Train: 1.00
Highest Valid: 0.93
  Final Train: 1.00
   Final Test: 0.93
Run: 03, Epoch: 01, Loss: 0.0589, lr: 0.001000, Train: -0.2678, Valid: -1.9341, Test: -0.0512
Run: 03, Epoch: 02, Loss: 0.0107, lr: 0.001000, Train: 0.2032, Valid: -0.8884, Test: 0.4216
Run: 03, Epoch: 03, Loss: 0.0106, lr: 0.001000, Train: 0.1934, Valid: -0.9028, Test: 0.4130
Run: 03, Epoch: 04, Loss: 0.0075, lr: 0.001000, Train: 0.1503, Valid: -1.0124, Test: 0.3625
Run: 03, Epoch: 05, Loss: 0.0036, lr: 0.001000, Train: 0.1239, Valid: -1.0963, Test: 0.3002
Run: 03, Epoch: 06, Loss: 0.0041, lr: 0.001000, Train: -0.3557, Valid: -2.0990, Test: -0.1197
Run: 03, Epoch: 07, Loss: 0.0036, lr: 0.001000, Train: -0.6563, Valid: -2.7145, Test: -0.3829
Run: 03, Epoch: 08, Loss: 0.0025, lr: 0.001000, Train: -0.4426, Valid: -2.2245, Test: -0.1863
Run: 03, Epoch: 09, Loss: 0.0022, lr: 0.000700, Train: 0.0724, Valid: -1.0685, Test: 0.2572
Run: 03, Epoch: 10, Loss: 0.0022, lr: 0.000700, Train: 0.5175, Valid: -0.0526, Test: 0.6370
Run: 03, Epoch: 11, Loss: 0.0020, lr: 0.000700, Train: 0.7764, Valid: 0.5350, Test: 0.8522
Run: 03, Epoch: 12, Loss: 0.0017, lr: 0.000700, Train: 0.8880, Valid: 0.7847, Test: 0.9380
Run: 03, Epoch: 13, Loss: 0.0015, lr: 0.000700, Train: 0.9257, Valid: 0.8604, Test: 0.9605
Run: 03, Epoch: 14, Loss: 0.0014, lr: 0.000700, Train: 0.9371, Valid: 0.8750, Test: 0.9646
Run: 03, Epoch: 15, Loss: 0.0015, lr: 0.000700, Train: 0.9406, Valid: 0.8735, Test: 0.9652
Run: 03, Epoch: 16, Loss: 0.0014, lr: 0.000700, Train: 0.9378, Valid: 0.8600, Test: 0.9601
Run: 03, Epoch: 17, Loss: 0.0013, lr: 0.000700, Train: 0.9280, Valid: 0.8360, Test: 0.9485
Run: 03, Epoch: 18, Loss: 0.0012, lr: 0.000700, Train: 0.9178, Valid: 0.8098, Test: 0.9392
Run: 03, Epoch: 19, Loss: 0.0012, lr: 0.000700, Train: 0.9160, Valid: 0.8004, Test: 0.9393
Run: 03, Epoch: 20, Loss: 0.0011, lr: 0.000700, Train: 0.9270, Valid: 0.8174, Test: 0.9503
Run: 03, Epoch: 21, Loss: 0.0011, lr: 0.000490, Train: 0.9431, Valid: 0.8462, Test: 0.9634
Run: 03, Epoch: 22, Loss: 0.0010, lr: 0.000490, Train: 0.9569, Valid: 0.8708, Test: 0.9739
Run: 03, Epoch: 23, Loss: 0.0009, lr: 0.000490, Train: 0.9650, Valid: 0.8854, Test: 0.9792
Run: 03, Epoch: 24, Loss: 0.0009, lr: 0.000490, Train: 0.9679, Valid: 0.8909, Test: 0.9797
